Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
7a1db19fbddc2d213aaa5b16c0b67391,5242880,1480,1399744085.7289143,29.002924799,176.5339197851016 KB/s
c999cbb4b5b20fe627bef95e442b7110,5242880,1480,1399744085.911413,45.440321364,112.67525946804393 KB/s
c69b1922e876562f5f539ad84be3eade,5242880,1480,1399744085.917142,49.09557758,104.28637878141039 KB/s
94e96a4db6f1155b128b26671976374a,5242880,1480,1399744085.9346864,50.002565623,102.39474587369814 KB/s
dd58372737a4d1e3a285fda307894cc0,5242880,1480,1399744086.0006413,56.100477955,91.26481959934311 KB/s
4a3303b39cb9c889ba6a54739a725756,5242880,1480,1399744086.0751815,58.756747823,87.13892769258759 KB/s
8c0d23760318d939db4dc56ac1d00777,5242880,1480,1399744086.0411227,60.054427943,85.25599485952296 KB/s
10c495c80346bf70d19e156734b411f5,5242880,1480,1399744086.074954,61.412605411,83.3705061971353 KB/s
aba260869b7474556968af9f8a0bc2b3,5242880,1480,1399744086.049043,61.90385311,82.70890651833933 KB/s
e6a9f09b2c0d7331761012067406cb12,5242880,1480,1399744086.0407948,62.506547566,81.91141887326037 KB/s
6016b7f5012d548f51551c0c4f099e02,5242880,1480,1399744219.9650753,30.49370119,167.90352762028886 KB/s
680561f14c9dd7fbcce9be90f7af3cfb,5242880,1480,1399744219.9646187,34.49243438,148.43834864171743 KB/s
51d9436eab35810f09105024ec136206,5242880,1480,1399744220.0473166,49.367804854,103.71131580879182 KB/s
e5b73ec2289a46c011f4a6ccac004f6d,5242880,1480,1399744220.2371356,51.925059193,98.60364301116147 KB/s
f1a5ecbfbdbba59660629497b94fb37b,5242880,1480,1399744220.2970438,55.344300616,92.51178428515206 KB/s
5c22f84834127609c505af453686c9d3,5242880,1480,1399744220.3050456,56.346618122,90.86614548745996 KB/s
24fbeee2daeb0b0c815d2eaef5681a2b,5242880,1480,1399744220.2348752,60.586867418,84.50676224397233 KB/s
0dc595f99b4b10833837a067a2ea4a31,5242880,1480,1399744220.3010569,60.857185441,84.1313965294 KB/s
5d3f887ec01b5a8103e0b552445f097b,5242880,1480,1399744220.291595,61.732249662,82.93882092477305 KB/s
8fb44f6abc0f36297ce580a494d79719,5242880,1480,1399744220.2914515,64.258316334,79.67840261153768 KB/s
b1c118f1bd3b79546bf86d6a198160e9,5242880,1480,1399744352.134509,23.022455122,222.39157261326943 KB/s
ca1977fec6487d13a299e21b5d0b50c8,5242880,1480,1399744352.204596,43.280185878,118.29893740365327 KB/s
aff25708e89e3b4a87b1e0791ee15d5e,5242880,1480,1399744352.3138719,52.625920857,97.29045908598037 KB/s
6f5535174d38a381b8d90028550739a7,5242880,1480,1399744352.497048,54.837678089,93.36646222858643 KB/s
29df7ec8126eab4600e761924a105503,5242880,1480,1399744352.3250687,55.999185858,91.42990065932469 KB/s
634df7df9b7b9effae7ae35f3883b1e3,5242880,1480,1399744352.412906,58.989688273,86.79483058640709 KB/s
6d98b63d7f48174d7911740dc8a86a05,5242880,1480,1399744352.4910111,60.556890339,84.54859507048704 KB/s
cdaa3f644c463a0a78add1acbcb259b9,5242880,1480,1399744352.4496953,60.876091022,84.10526881809287 KB/s
74c652f8e7326549f5898ca63014996e,5242880,1480,1399744352.479863,61.434370869,83.34096903047427 KB/s
89159a347189b490811911fbe40e01c5,5242880,1480,1399744352.4909954,61.938144569,82.66311552643049 KB/s
edde3c6d3c61f28b810e02f40cc09124,5242880,1480,1399744484.9410655,31.684866504,161.59133886057668 KB/s
ce8b58b37b93e87ad9e1cb37bacbfab7,5242880,1480,1399744484.9670918,47.233344775,108.39799773633541 KB/s
c37c50512c5909e67064cc832c7e0785,5242880,1480,1399744484.9902234,52.456745219,97.6042257029992 KB/s
33402017debbb3cc406a1c46603b787b,5242880,1480,1399744485.0903904,54.509960711,93.92778738449529 KB/s
891a4407691424e10a6443846419dad3,5242880,1480,1399744485.1290586,55.879411229,91.62587592445587 KB/s
55b58943443676eb759e87a64e85ced2,5242880,1480,1399744485.1134157,56.340321171,90.87630126317798 KB/s
0b9bcffd206944fb2732388516bcb0cf,5242880,1480,1399744485.121394,58.152101848,88.04496892275425 KB/s
942f59d1d4465eb724444bb067010219,5242880,1480,1399744485.1213121,59.367634052,86.24227799806543 KB/s
3c743668a78d32735676d6f68d7bef6e,5242880,1480,1399744485.1659036,62.625783917,81.75546364075385 KB/s
3053dff67307f47cb57c60c9f72bfa5c,5242880,1480,1399744485.1691527,64.381433183,79.52603331222429 KB/s
f1beadf00df3b7dd89894adb8275de7c,5242880,1480,1399744617.2143512,42.759665975,119.73900832138106 KB/s
80977c32220d2cc1395665c0a8491468,5242880,1480,1399744617.2530816,51.478363144,99.45926185877096 KB/s
b34f2af7a209b69518279b21630a5afe,5242880,1480,1399744617.2770967,51.677009703,99.07694019885925 KB/s
b7af446e4bd56b6ecc43df2677013f72,5242880,1480,1399744617.4124773,53.430381146,95.82563122672582 KB/s
fd0858b653b27ac8afeaa470f73a38bd,5242880,1480,1399744617.464455,55.121593846,92.8855579594519 KB/s
3fafe74e74c458e5f02fb41a57845560,5242880,1480,1399744617.4123056,56.503401802,90.61401325784905 KB/s
a28c19b08d812b9c13b4a533ed5b71db,5242880,1480,1399744617.4643137,58.386560119,87.6914137357077 KB/s
47ddaed669647596ec500735c34548bd,5242880,1480,1399744617.4170582,61.482563574,83.27564275743971 KB/s
fc731780c2652cf77d03a5ef11426295,5242880,1480,1399744617.4730737,63.534987824,80.58551949648674 KB/s
e14db960f544ba7b8dc5e5de3d2bc223,5242880,1480,1399744617.1967087,64.74245611,79.08257282208936 KB/s
3be21db65a6c7e416d28fb22a7139744,10485760,1480,1399745411.802309,88.868403237,115.22655552492944 KB/s
c08aff436e67e8ac82a18775713cca16,10485760,1480,1399745411.8650684,94.982648844,107.80916435398879 KB/s
6d44c00cd5efcf4ec75466ecd67c3bb9,10485760,1480,1399745411.9785461,108.929498162,94.00575760269332 KB/s
63ae257286392efa2b6c00d013a4aa14,10485760,1480,1399745411.8764942,110.798129703,92.42033261255257 KB/s
d336fcbd7bbeea2cb7a0dbdb53b00713,10485760,1480,1399745411.957068,114.277032613,89.60680694849536 KB/s
4fdb108d4e3ad6a15c6f40b24d0efa66,10485760,1480,1399745412.0533028,119.269918633,85.85568027013613 KB/s
974f5778a3a9039ecaccb28a9db59fb7,10485760,1480,1399745412.1052938,121.935844784,83.97858741323665 KB/s
4aa084c6d506e97360457ef30d154994,10485760,1480,1399745412.0684729,124.21327377,82.43885447348354 KB/s
68324cf7d5f4fac59bbf90b6eaec8a59,10485760,1480,1399745412.0684168,124.995769126,81.92277283943692 KB/s
dde34f692f16591355c25f9d46700010,10485760,1480,1399745411.9290724,126.046234851,81.2400307879467 KB/s
a11cf95ee2d97a1e5cdab7edfd156a8e,10485760,1480,1399745675.8850217,78.927073503,129.74001879862908 KB/s
04a38dcb7fa289904ab2938c6b8bcfac,10485760,1480,1399745675.9443202,101.557927382,100.82915498544257 KB/s
cae2f619414afd0e2f8c4ecf6e1902c5,10485760,1480,1399745675.9901457,103.450698038,98.98434901075868 KB/s
99bb814febbeed4639aa5b1cb50065b4,10485760,1480,1399745675.9184353,107.386156067,95.3567980737768 KB/s
853dd3306c884ec1090933d8663a9c79,10485760,1480,1399745676.1120286,108.985785825,93.95720664383254 KB/s
053ac397656b2bc5e101c88057e3e241,10485760,1480,1399745675.956192,110.925447424,92.31425464401109 KB/s
c18312e5e0000b96b035a312b9e44d8f,10485760,1480,1399745676.0482676,115.456771771,88.69120314839813 KB/s
8034536e908f2c16983e04bd60a3167b,10485760,1480,1399745676.033059,124.692983403,82.12170180342028 KB/s
1564409a206286102a7372db866e1649,10485760,1480,1399745676.0255115,127.170909677,80.52155973412837 KB/s
b87b736bf1bb7063e06a103386f57659,10485760,1480,1399745676.0620582,129.904453665,78.82716651429905 KB/s
d9e882190404de1688aacf1f23f0bff8,10485760,1480,1399745941.4567845,69.195895842,147.98565544092 KB/s
5544b2c7718c5ca7998c7070993f2395,10485760,1480,1399745941.537096,111.986680625,91.43944568095372 KB/s
5950da38f27132ac36028d8aee1adea4,10485760,1480,1399745941.6938179,112.736268843,90.83146094058283 KB/s
3bebcf49f79e7be60805514711810c11,10485760,1480,1399745941.7085457,113.275510061,90.39906326164991 KB/s
dd5d91cee9600780ff65f83e0c32dcd6,10485760,1480,1399745941.5522122,113.585941374,90.15200187744318 KB/s
e15fd37c9a7337823f15f3c170c382a4,10485760,1480,1399745941.5762289,120.097179772,85.264283636304 KB/s
5578592cf8d4a3f928352c041b690f96,10485760,1480,1399745941.5758512,120.630334441,84.88743770339424 KB/s
4627fcb7ac9378096044e465d8c1a05c,10485760,1480,1399745941.5770974,121.446414094,84.31702225538088 KB/s
40e911707b0e0cd924334f8a50f70f4a,10485760,1480,1399745941.6282444,122.426541057,83.64199389765007 KB/s
bb86936bf650db25233aa7c3f53fe16a,10485760,1480,1399745941.616444,124.788984194,82.05852516661764 KB/s
5e043534b5802b9035f5d3e02a078617,10485760,1480,1399746207.432683,78.85753838,129.85442115445352 KB/s
f3d90a2c53320232aa7a47c9f3ecf5c1,10485760,1480,1399746207.5143788,111.278923235,92.02101981500181 KB/s
0844506fcb270c03f8d95a2fe0bfed69,10485760,1480,1399746207.5243526,112.81947941,90.76446774573891 KB/s
9398229263b1252825caab59c1fd7b9f,10485760,1480,1399746207.6043484,113.636634665,90.11178507870677 KB/s
1ed99d3f2f0a461f1e98f8a21e9ec71d,10485760,1480,1399746207.4890752,117.805620801,86.92284740214261 KB/s
5c26256e1f826832607bbe88cba72b72,10485760,1480,1399746207.5940828,118.625320951,86.32221112581679 KB/s
f1b43726412e1ba9fe99290a6f9b3b47,10485760,1480,1399746207.565235,119.840292697,85.447054321625 KB/s
7a6584900b460ea8e32320968dbabe0e,10485760,1480,1399746207.469075,120.666812916,84.86177559962894 KB/s
8ce8d0edbbfbd5562ea75e5f57a9acc4,10485760,1480,1399746207.5577428,122.278579082,83.74320405811272 KB/s
86c1e5d0031b03cf12e0fbfdeb23275d,10485760,1480,1399746207.579006,125.758403094,81.42597033731383 KB/s
39fd3434d59739c1b2d4a3c771021854,10485760,1480,1399746473.4465406,82.031572818,124.82998494639445 KB/s
8acbe47e15815da1329be62e183d9bd2,10485760,1480,1399746473.4550462,86.01511379,119.04884559009312 KB/s
9cdd50124ec725ff4374afadba81158b,10485760,1480,1399746473.5880136,117.205522365,87.36789695037336 KB/s
f7bfbf1f7f3417e90923cecdc93f4d45,10485760,1480,1399746473.605978,117.587955945,87.08374865185688 KB/s
5170b99364c3674615be4e7eecfc06ff,10485760,1480,1399746473.488601,118.621313512,86.32512738921997 KB/s
5ddeb57d06ef9986f20f1eef3c233555,10485760,1480,1399746473.5450423,118.746229261,86.23431719665678 KB/s
9e278c8ed1d94189279ffea5f9a0325a,10485760,1480,1399746473.5245428,119.654586555,85.57966973788437 KB/s
6c984dfb1e88c601da9b76d81faa6485,10485760,1480,1399746473.5692365,120.29914035,85.12114026922886 KB/s
5bda4937c6a1bad4a4e99e52b705afc8,10485760,1480,1399746473.5720906,121.087061342,84.5672517485415 KB/s
f268966d87f497c5423f9acf91e20828,10485760,1480,1399746473.537062,121.160310456,84.51612546600984 KB/s
33068e03c46f1a7564e3f4bda8cddbe4,15728640,1480,1399748060.2690473,119.751610895,128.26549793528773 KB/s
9dab05d8450c7bb2583fd9dfcbc80cb6,15728640,1480,1399748060.253161,127.096664089,120.85289657361969 KB/s
1973cdec6ac84b1dfac6aabc4207feb7,15728640,1480,1399748060.4009993,172.209285596,89.19379664598513 KB/s
4de1f43be2b729cbe4f06d243c4b75b9,15728640,1480,1399748060.288785,172.742664878,88.91839205356733 KB/s
1a66771b805b8b0b60508c7819b2144a,15728640,1480,1399748060.3662174,177.885341585,86.34775559997696 KB/s
3762d05148dab013921900c01decf6d3,15728640,1480,1399748060.3328876,181.528363835,84.61487601993402 KB/s
c819c47fb79a9d25976a66327c5fdb36,15728640,1480,1399748060.369039,182.209335468,84.29864452635336 KB/s
