Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
606a6c7aeaec0de70ba9a9c0f5ae1ef7,5242880,1480,1399944294.2694623,10.800196282,474.06545828552936 KB/s
93211a0eacc304a45a718085f614e559,5242880,1480,1399944294.3303196,11.595319387,441.557479282567 KB/s
f3f18ddd2e61a87685eaab290c652213,5242880,1480,1399944294.3968067,11.942851222,428.70834651012115 KB/s
f47835d54c4650fe697220724ed8200d,5242880,1480,1399944294.5106254,12.161343908,421.0061025107555 KB/s
a3290fb82556caafd12a1cbbfad106e5,5242880,1480,1399944294.5298297,12.16301552,420.9482419537355 KB/s
3f35f0782a834cc41812a17ade9edcc5,5242880,1480,1399944294.3970578,12.411143081,412.5325094219659 KB/s
15076d6a76934276c38b045e382168fb,5242880,1480,1399944294.4584625,12.363151382,414.13389206367 KB/s
abfcd0474dd58e2d8f05de80ea59a0bb,5242880,1480,1399944294.551653,12.393823266,413.1090051966213 KB/s
c7ae82618eb27cf58ac966aa6b7da3cb,5242880,1480,1399944294.5522053,12.483427092,410.1437820132863 KB/s
be9c2a237f373d96e028c79ba7f50127,5242880,1480,1399944294.5723486,12.572585181,407.2352603931823 KB/s
a697e518c68024c95230cb68322fb455,5242880,1480,1399944309.7607138,11.431591492,447.8816447896212 KB/s
2c1d08a5ecad2ba5e6c8a4a8528a5fb2,5242880,1480,1399944309.869142,11.33044121,451.8800199484906 KB/s
27f5edd9d2783e464980339e5806d602,5242880,1480,1399944309.8485265,11.417421299,448.4375119317387 KB/s
5969bafb6cc5874247715f8a98bbd874,5242880,1480,1399944309.8724298,11.453665932,447.0184507211276 KB/s
1ca16c774ca16f0584370fcb4917d800,5242880,1480,1399944309.9173427,11.991874572,426.95576652834256 KB/s
be88d66d6ebfe4c284b6329e0fe1ca69,5242880,1480,1399944309.9283328,12.043465497,425.1268043467539 KB/s
fd2487186649636ec1d7280b345e55c0,5242880,1480,1399944309.7807622,12.306225516,416.04958346840033 KB/s
c81f1514d3a2d84baa9abc7d75a372c1,5242880,1480,1399944309.895774,12.210746358,419.3027886985448 KB/s
0278f92a785412435d9f5b5f97a68503,5242880,1480,1399944309.8170898,12.355908517,414.3766517011353 KB/s
4455c8bd753045f3fa1fbd8a0f3f73f0,5242880,1480,1399944309.892493,12.339153488,414.93932342921835 KB/s
60dfee30ca06d91fb349b34b9c49d7f9,5242880,1480,1399944324.8489017,12.69225695,403.39555212046037 KB/s
05ba7b489119244d6cb9945cca3a8b80,5242880,1480,1399944324.9147727,12.738600955,401.9279682350329 KB/s
31f86ebe0e927f81d2710a49abdced0a,5242880,1480,1399944324.943989,12.831686576,399.01223971416925 KB/s
9bb25b898a20f745934f20f9bf50091d,5242880,1480,1399944324.9003005,12.925381475,396.1198367648178 KB/s
a2c644c6fae800b0cb92c5f7d5660d9e,5242880,1480,1399944324.8330634,13.030602558,392.9212004748491 KB/s
12b74d8f9023e9239b5d689f9069db41,5242880,1480,1399944324.7664254,13.106027429,390.6599484654565 KB/s
c5d0ba3faca5bc325eb90b7ec676ae26,5242880,1480,1399944324.921075,13.556879956,377.6680192357971 KB/s
ef598d455d298f47759f4f5ad87efefe,5242880,1480,1399944324.8848445,13.724021328,373.06849629809903 KB/s
5366b795ec11cadb7e24190959d4e433,5242880,1480,1399944324.8575165,13.805208071,370.8745260243749 KB/s
98afe57bc008d88dc1b61f392260231c,5242880,1480,1399944324.944236,13.816986499,370.55837033426633 KB/s
83a1b79b5bcca23d7312e492629fce3c,5242880,1480,1399944341.4490776,11.042533566,463.66171036731083 KB/s
350329099469cb34093dff0e8701e8ab,5242880,1480,1399944341.3014848,11.434935038,447.75068533275214 KB/s
ea9c14c461bc7e520be52fe675a05721,5242880,1480,1399944341.416907,11.578436939,442.20131153922415 KB/s
80f92e8c65706f86155ca02cf04f2801,5242880,1480,1399944341.389074,12.010641021,426.2886544563224 KB/s
27890ab1e9cb4459a822c1887e28dded,5242880,1480,1399944341.4762628,12.101280951,423.09570538290035 KB/s
22561a5f435eaaee69d17a2470d8cf69,5242880,1480,1399944341.419436,12.326703985,415.3583963913124 KB/s
44f7ed3ed655dc4eb3ff3d0bba2a9a0c,5242880,1480,1399944341.4104097,12.359831114,414.2451424114176 KB/s
82a90cacc18ecc2d3c30ef973485fd83,5242880,1480,1399944341.3640525,12.498434862,409.6512928644169 KB/s
96caab3dcf12d8a2e840c4efdc773233,5242880,1480,1399944341.4810648,12.40513713,412.7322371647173 KB/s
43cf8eff472ad0dd6dc676f925aaebf0,5242880,1480,1399944341.4763913,12.666016825,404.2312647093772 KB/s
206e4d929e68864b1e1732abff773b8f,5242880,1480,1399944356.674295,11.386364248,449.660654488488 KB/s
085c1edb30904366f98b5a031f0d42c2,5242880,1480,1399944356.884821,11.421605207,448.2732424389951 KB/s
87d5ad449b4253020dc81d73aa3a11be,5242880,1480,1399944356.7776864,11.622066909,440.54126000902033 KB/s
9c2603afb8a2040ada6aa803361362a0,5242880,1480,1399944356.7471871,11.746823349,435.8625177108722 KB/s
98888ef37195724dbf33c9c432fec03c,5242880,1480,1399944356.8620112,11.786428395,434.3979217802731 KB/s
fc1c45db6bfdf9b12c195092ffcbd0bc,5242880,1480,1399944356.901769,12.12194196,422.37456810921736 KB/s
a6184846b5d149a5a614e01ace1337a1,5242880,1480,1399944356.8848543,12.208536686,419.3786799912967 KB/s
f285d98f2c92775654eba5a5e696b7a5,5242880,1480,1399944356.8680086,12.261593927,417.5639831560375 KB/s
a84b96f0c565a8c944906ea04c8b4795,5242880,1480,1399944356.8170726,12.4376651,411.6528270245836 KB/s
a3a0e6eabbd2b0837bb0865b5c724f68,5242880,1480,1399944356.8162293,12.460426571,410.9008604822667 KB/s
6448143016e163028fa92ae980d50124,10485760,1480,1399944383.762414,23.120099962,442.9046594448284 KB/s
6d28b4076bf1b4c96fc31d5d1f791f0d,10485760,1480,1399944383.8214862,23.125093791,442.8090148540405 KB/s
